Date_Time,Shape,Duration,City,State,Latitude,Longitude,Comments
11/2/2012 21:18,Circle,1 minute,Logan, UT,41.75154838,-111.8244288,"Orange lights in the sky  I went out to let the dogs inside and saw 6-8 bright orange lights low in the sky, but arranged like a constellation.    I was fascinated and watched them moved around a little almost like a satellite, but there was no pattern and they always moved back.    After about 30 secs I went to get my camera and when I came back outside (15secs later) all but 4 had dissppeared.   I watched as the last 4 slowly faded away."
11/2/2012 21:15,Fireball,6 minutes,Plymouth, WI,43.74095643,-87.97133562,"Yellow /Orange light  ( fire in the sky) whitnessed by two in Plymouth WI  Traveling east on hwy 67 (southwest of Plymouth WI) to pick up a vehicle for repair at about 9:15 pm, turned right on oak rd,passed a man walking his dog, then right on sumac rd.  While traveling west on sumac noticed a light low in the sky that seemed out of context because of the color, I wondered if it was a yard light.    As i approched, I noticed that it was not a yard light and it was close to being directly above a nearby residence.  I slowed down and noticed the orange color, to me it looked like a campfire in the sky.  I sped to my destination which was about a half block away, when i arrived a male family member was walking out of the house, at that point we both noticed the light moving from east to west and he said &amp;quot;what is that&amp;quot;.   We spent the next two minutes trying to figure out what it was as it moved west and then seemed to turn south and rise into the sky while slowly dissapearing."
11/2/2012 21:00,Triangle,10 minutes,Estherville, IA,43.3946832,-94.83241732,"Orange lights in triangle formation over Emmet County, Iowa on 11/2/12.  Three bright orange lights in upside down triangle formation seen in western sky. Bottom light disappeared after approx. 5 minutes, the other two disappeared approx 5 mins later."
11/2/2012 19:00,Light,several minutes,Coral Springs, FL,26.27505152,-80.24988415,"It moved way too fast to be a plane or helicopter, and it was silent.  I saw something in the sky last night I didn't know how to ID.  I tried to film it but couldn't get a good view.    Driving north on Coral Ridge between Sample and Wiles, I saw a flashing orange light overhead. Within about a half-second, it moved significantly westward.    Then, it alternated 2 lights; 1 light; and so on."
11/2/2012 18:30,Formation,30 seconds,Phoenix, AZ,33.47809721,-112.1164942,At about 6:30pm in Phoenix my mom was walking me out to my truck.   I noticed 3 non-flashing bright white lights spaced evenly apart.  They were traveling west and being followed slowly by a helicopter.    I immediately turned my video on.    As the lights moved further east they appeared to be in a triangle formation.
11/2/2012 8:00,Fireball,3 minutes,Hollywest, FL,-81.5157535,27.6648274,"I picked up my Mom to go out to dinner and happened to look up into the sky.  I saw what looked like a circle of fire, followed by four more traveling very slowly.    Then one went into the other and two dissappeared then the rest dissappeared."
11/2/2012 7:00,Unknown,,Miami, FL,25.9793974,-80.20254528,"There were bright lights couldn't real tell the shapes of them but it was pretty cool and amazing to see this the the little triangle formation that they was in an the way they just took off was at the speed off lighting   ((NUFORC Note:  We suspect a hoax because of the error in the time and date.  The witness, who elects to remain totally anonymous, submitted the report on Thursday night for a sighting that allegedly occurred on Friday morning.  Not possible.  PD))"
11/2/2012 7:00,Unknown,,Miami, FL,25.9793974,-80.20254528,There were bright lights couldn't real tell the shapes of them but it was pretty cool and amazing to see this the the little triangle formation that they was in an the way they just took off was at the speed off lighting   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/2/2012 1:00,Light,24/7,Anthem, AZ,-112.1251372,33.8543346,"pinpoint lights that move up, down, backwards, and sideways..  Feint lights observed 24/7 for the last 9 months. They are numerous, move in diverse directions that do not follow aircraft trajectories.    Observed daytime, nighttime, and even during rainstorms.  They seem to have &quot;home tracts,&quot; appear in same positions, and move in a way that defy's conventional aircraft. An innocent comment I made after an eye exam, when I mentioned I needed my peripheral  vision to see my &quot;zoomies,&quot; a staff person commented, &quot;They move, don't they?&quot;  &quot;You see them, too?&quot;  I asked.  &quot;Affirmative.&quot;   Several neighbors have also seen them.    I am a retired aerospace worker, having built commercial and military satellites.   I know that these lights ARE NOT weather balloons, atmospheric anomalies, Venus, or Vandenburg launch trails.  These lights are the only things I can't explain."
11/2/2012 0:00,Triangle,5:00,Phoenix, AZ,33.47809721,-112.1164942,The object sounded like a helicopter but look like it was floating and the lights turned into one light then the other two turned back on.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/1/2012 23:30,Fireball,&lt;1 minute,St. Simons Island, GA,31.18237928,-81.38521042,"Two people witness 5+ dull orange spheres.  My wife and I were sitting in a rented, beach front condo, 4th floor open air balcony around 11:30 pm.  The condo is on a Georgia island in the Atlantic ocean.  The night sky was clear with the final stage of a full moon.    My wife was the first to notice a dull orange sphere floating above the condo unit opposite of where we were observing.  It appeared to move and float without a sound.  The sphere seemed to be traveling along the beach, but then made a 90 degree turn and headed out over the ocean, disappearing in the darkness.    This same route and sequence was soon repeated by 5 or more other, identical looking dull orange spheres.    This was observed for approximately one minute or less.?"
11/1/2012 21:00,Triangle,2 minutes,Oneonta, AL,33.95200796,-86.47247545,"immediate u- turn. no noise.  I came out to let my dog use the bathroom and was walking with her to the back yard.  I looked up above the trees on the mountain behind the house and seen three rectangular lights in a triangle shadow moving slow with no noise at all.  It was coming straight at me but then did an immediate u-turn and slowly went back over the trees.  I knocked on the back door and had my wife come look at it and as soon as she seen it, it shot off very fast. It did make a sound like loud wind."
11/1/2012 20:50,Triangle,15 minutes,Tacoma, WA,47.25200308,-122.46097,"3 orange lights in triangle formation w/a red light in the center of the triangle  I was talking to my Mom on the phone while I was driving south on I-5 (SW) coming from Fife into Tacoma just passing over 20th S East. When above the freeway over between the Tacoma Dome and McKinley Park area there was an object that had made this sharp turn that looked like an equilateral triangle with 3 orange lights at each tip and another red glowing light on the center. what caught my eye was the sharp turn that it made showing the four lights on the bottom of the craft.  I told my Mom about the craft and she told me it was probably the Stealth flying low, as I had told my Mom that I had seen that flying over by McChord Air Force Base years ago.  I explained to her that the this was much bigger than the Stealth and that the shape was wrong and that when I had seen it at night it was per the News Tribune a test flight to see how the plane would react to our rainy weather up here in Tacoma VS California. Of note the I-5 Highway was damp on the road where t! he cars didn't drive due to rain earlier that evening.  I slowed down on the freeway and continued to watch the object as I got closer to the McKinley Park and Tacoma Dome area the object floated over the McKinley Park Hill, and disappeared over the hill.  I thought once I got around the curve to the exit for highway 16 I could see if the flight path was over the freeway going into Joint Base Lewis McChord, the normal flight path for the cargo and jet planes that fly into the base.  In the 3 mins it took to get to the exit there was nothing. No planes in the air, nothing.  I ended my call to my Mom when I got home a few mins later.  That weekend I asked our MUFON State Director about what color the lights are on a normal aircraft and he told me.  Since then I have been trying to locate any aircraft with lights like that and I cannot find any"
11/1/2012 20:45,Light,&lt;2 minutes,Seattle, WA,47.88328991,-122.1848956,"Lights heading for a collision in the sky over Seattle  I recently moved to Seattle from New Mexico.  It had been raining for four days straight when suddenly there was a break in the clouds.  I decided to go outside on my balcony to enjoy the stars, since I miss the New Mexico night skies, and also smoke a cigarette.    As I was looking at the stars, I noticed a circular light, a little bigger than the size of a star in the sky, moving in a straight line above me from the north heading south.  Out of the corner of my eye, I see another circular light, the same size as the first light, coming in from the right (west) perpendicular to the first light.  At first they weren&#8217;t moving too fast but as the lights got closer to each other, the speed increased.  It appeared as though they were heading for a collision at this point.  I was sure they were going to hit and cause some sort of explosion but instead they began spinning around each other, making what looked like figure 8s.    This lasted only a few seconds before both light! s continued heading south parallel to each other(side by side). As the lights got further away, they began to slowly separate and disappeared into the clouds."
11/1/2012 20:20,Circle,25 minutes,Apple Valley, MN,44.75040698,-93.20239316,Large halo in the SW sky that was atleast 1/2 mile long and few thousand feet off the ground.  No other light was near it and then it just vanished.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/1/2012 20:15,Rectangle,5 minutes,Omaha, NE,41.25363765,-96.01896175,"Large rectangle 168th blondo Omaha ne  At first sight it appeared to look like a pair of bright white headlights in the sky with a flashing red light on the back when it turned 90* to the west.  It was heading from approximately 156 and blondo and we saw it coming toward 168 and blondo.  Flying low - the altitude of a helicopter.  When we got closer, and were practically underneath it we looked up.  No noise made by the craft completely silent. Very large rectangle shape with mini white and red lights underneath. It turned sharply to the southeast and took off.  The last time we could see it it looked like a string of white lights in the sky moving rapidly toward the dodge expressway.  Side note: think we saw the same crafts about 45 mins earlier at 156 and dodge area.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/1/2012 20:00,Formation,5 minutes,Joliet, IL,41.58227539,-88.14783061,"7 Orange-Red lights hovering over Joliet, IL  My husband and I were driving toward Joliet from Louis Joliet Mall on Route 30, when we noticed about 7 red glowing lights in the sky by Auto Zone and Denny&#8217;s.  It was about 8pm.  It was completely strange.  To the north, three were floating pretty evenly spaced from one another and a little further south were three more in a slight triangular formation with another below them.  We tried to follow them, but they were disappearing.  We followed one onto a side street and noticed that it was EXTREMELY low to the ground (about 3 electrical poles high).  As soon as we got out of the car, we saw it just fade out.  That was it.  They were not planes, they were not flashing, they were orange-red glowing lights moving and hovering slowly.  This lasted about 5-10 minutes."
11/1/2012 20:00,Circle,7 minutes,Waterville, ME,44.54770941,-69.66825253,15 Orange Orbs in Small Groups with Engine Noise  Fifteen orange orbs flying together in small clusters of two to four. Sound like a single airplane engine but not loud.
11/1/2012 19:35,Light,10 minutes,Waterville, ME,44.54770941,-69.66825253,"8 parallel orange glowing lights in Waterville night sky 11-1-12  8 circular balls of light moving in unison.  They were orange/fire in color.  I noticed the lights rising higher in sky at almost equal distances apart in 2 lines running parallel.  They seemed to hang in place like a flare would.  One side elevated and lights moved slowly across the sky keeping the line formation.  I was looking up across a parking lot in the evening sky.  Noticed the lights. Initially based on its movement I was thinking that it must be parachuters with lights or flames, but realized it couldn't be as they were too precise and there was no plane.  It was just above a distant tree line stationed over what could have been the freeway or mid section of the city or perhaps the Colby campus.  I moved from spot to go up the street to see better and they were gone completely.  I am a star gazer and look up every night of my life, I have never seen anything like this here or anywhere else for that matter."
11/1/2012 19:20,Light,10 minutes,Waterville, ME,44.54770941,-69.66825253,"Nov 1 2012  7:20 pm I was just leaving the drive thru at a wendy's fast food restaurant in waterville maine when the teller at the window was looking up over my vehicle saying what is that I could not see what she was looking at so I pulled forward and got out of my jeep and looked toward the sky .   I could see something so I got back in my jeep and pulled out of wendys and drove down to the VIP parking lot where my daughter and I got outof my jeep I was shocked and amazed to what I was looking at 20 or more glowing orbs or objects that looked like bright orange stars flying around the sky    I asked my daughter can you see that she said, &quot;Yes, daddy are them aliens.&quot;    I tried to get pics on my cellphone but I could not zoom in enough the lights were coming from over the ruby tuesday area and heading in a northern direction toward bangor I could see them dissapearing behind clouds and lost sight of them   They were there for about 10 mins or so then gone   ((NUFORC Note:  Witness elects to remain totally anonymous.  PD))  ((NUFORC Note:  News article, written by Nok-Noi Ricker, in the Bangor Daily News:    BANGOR, Maine   A city official driving home with his daughter Thursday night saw strange orange-colored balls of light in the night sky over Waterville and called the Bangor Daily News to find out what it was.  Shawn Yardley, director of the city&#8217;s Department of Health and Community Services, described what the two saw as &quot;bright orange dots at cloud level.&quot;  &quot;They looked like Christmas lights, but they were orange,&quot; he said Friday, still looking for answers to what he witnessed.  &quot;They took up about a quarter-mile of sky and they stayed in place. It wasn&#8217;t fireworks, because they stayed in place.&quot;  Yardley was on Interstate 95 near Waterville and said the fire-colored orbs could be seen on the Oakland side of the highway.  &quot;People were pulling off the road to look at them,&quot; he said.  &quot;If my daughter hadn&#8217;t been there to witness the same thing, I would not have called. I&#8217;ve never reported anything like this.&quot;  Police and fire officials in Waterville, Winslow and Oakland, as well as the Maine State Police, said they took no reports of balls of light in the night sky, and the National Weather Service reported no unusual weather that could account for the lights.  &quot;A string of lights [in the sky] is a very common UFO report,&quot; Alan Davenport, director of the University of Maine&#8217;s Jordan Planetarium, said Friday.  Some prior UFO reports have proved to be aircraft flying away, he said. They appear to be stationary because they are so far away.  &quot;That is what their taillights would look like,&quot; Davenport said.  Yardley&#8217;s wife, Rita, asked him why he didn&#8217;t take a picture of the balls of light with his cellphone, and he said he couldn&#8217;t because &quot;I was on the phone.&quot;  The National UFO Reporting Center, which has nine postings on its website from Maine for October, has taken reports of orange &quot;fireballs&quot; from all over the world.  There were no postings on the website for Thursday night.  There also are a couple of YouTube videos posted of people filming orange lights in the sky. Yardley said he&#8217;s not sure what he and his daughter saw, but he did expect others in the area to file reports.  &quot;I got up this morning and assumed it would be in the newspaper and on TV,&quot; he said."
11/1/2012 19:15,Circle,25 seconds,Oklahoma City, OK,35.41019003,-97.49532595,Ball of lights  Around 715 pm November 1st  I was lying in bed when I noticed something bright like a star or a meteor falling or descending straight down from the sky it was moving very slow to be a meteor or airplane I then past a blue smaller looking star as it keep moving down the blue ball of light started to move straight up this was over by Wiley airport in Oklahoma city I watched it for 15 to 20 seconds before I lost it in the tree line the blue ball of light I can still barley see in the sky it looks like it&#8217;s moving away and disappearing if anyone else has seen this please let us
11/1/2012 19:07,Light,60-70 seconds,Parsons, KS,37.3808112,-95.25429109,"Small ball of white light moving incredibly fast to the South East of Parsons, KS.  I, age 16, and my father, age 62, were exiting our house in the center of town to leave for dinner.  We had just gotten into the truck, and while rolling up my window I glanced at a bright star or planet to the South-South East giving off shine that I often look up to glance at.   I noticed a bright star I assumed I hadn't noticed before just off to the side of this other star, but when I glanced out the passenger side window I noticed it was moving at an incredible speed, I estimate 200mph, in a South Eastern direction.    My father, being a veteran birder, picked up his binoculars and glanced, then passed them to me.  What I observed was a small ball of light, pure and shimmering white moving INCREDIBLY fast.  It cleared all the way to the horizon in at least a minute flat.  I've seen satellites move before but not at such an accelerated rate."
11/1/2012 19:00,Light,15 minutes,Coventry, RI,-71.5642076,41.6885978,hope they land  went to bring my dogs out and thier were 4 really bright white kinda blue lights just sitting stationary in the sky for about 15 minutes i came in to tell my girlfriend and when i went back outside with my camera they were gone they were in a striaght line could have been 1 big ship with 4 lights but they did not move at all for 15 minutes or so   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
11/1/2012 16:30,Unknown,about 20-30 minutes,Franklin, NC,36.10471837,-78.45134367,"Disk shaped cloud, strange looking cloud moved quickly across town  I saw a few people posting photos of a strange looking cloud on the internet....i immediately ran outside with my camera and saw a Disk Shaped Cloud....i took photos of it and it grew further away....i took one last photo of it and it quicky dissolved after i took the photos.  While it was at that distance away it looked as if there was a jet flying below it.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/1/2012 5:56,Triangle,4 seconds,Lewes, DE,38.77302885,-75.14247718,"Dim horizontal lights in isoceles triangle shape flying East to West over Lewes, DE  Object flying East to West. Flew between moon and Earth.  Hard to tell size versus proximity. Three horizontal (based on forward flying direction) rows of lights.  Each row approximately the 1.5 to two times the width of a normal aircraft.  May have been a row of 4-5 very dim lights - yellowish in color.  If even lights...could have been illuminated by moon, because once out of range of the moon, I could not see.  Caught moving object while gazing up and took a second for my sight to lock in - was then able to track for about 4 seconds.  Would assume low-flying object due to speed (length of time) at which it traversed my line of sight.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
11/1/2012 0:00,Light,~1 minute,Merced, CA,37.29997037,-120.4850166,"Two bright unidentified flying objects appear in Northern night sky, Southeast bound in Merced, Ca.  Two very bright, orange-yellowish, shining lights &#160;appear flying very low, overhead in the Northern night sky&#160;heading Southeast bound.  Appearing to be about 4 or 5 times the size of the Northern Star, they fly significantly close underneath all the fog and clouds.  They flew adjacent to each other and were pretty much flying in sync with each other, yet they each seemed to have an individual movement(like two cars driving side by side on a freeway).  Seconds go by then the one on the left starts to fade or flicker out.  Once the left one goes out, the one on the right follows right behind just mere seconds after.    Again, there were two objects observed.  They appeared to have no structure, just very bright with an orange and yellow shine like &#160;extremely radiant candle lights or illuminating orbs.  Adjacent and almost in sync but still with an individual movement about them.    This happened between 12:00 a.m. and 1:00 a.m., while celebrating Halloween.  The weather was completely overcast.    The Moon and stars were nowhere to be seen and absolutely in no way, shape, or form, could be seen that night.    Other observers witnessed the same but were slightly intoxicated due to &quot;the reason for the season.&quot;  I was sober.  I do not drink."
10/31/2012 23:00,Triangle,10 minutes,Piperton/Rossville, TN,35.03140687,-89.63024231,"6 UFO's spotted in 5 mile radius  Driving down hwy 57 I encountered an object in the sky with red, blue, and clear lights.  Setting completely still and no sound.  Kept driving and saw 2 more, one above gas station and another over a bank on other side of street.  Only several  feet from eachother.  Went about 5 miles down the road and saw 2 more flying very close to each other.  All 6 were not moving setting still and close enough to the ground that I could see their shape.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
10/31/2012 22:25,Sphere,10 seconds,Sacramento, CA,38.57639834,-121.463047,"Soundless gray sphere near Sacramento International airport  I live 7 miles southeast of Sacramento Intl airport and see and hear aircraft constantly.  On Wed 10-31-12 at 10:25pm while standing just outside my garage door I noticed a soundless low flying sphere shaped object heading north approx 150 ft up and estimated 500 yds away to the NW of my position on Del Paso Road.  There were no lights on it or coming from within, but it appeared gray in color at night.  It was moving way faster than a bird could fly.  It flew in a straight line north but seemed to bob up and down irregularly. Then suddenly, just before it left my line of sight right above the distant tree line, it vanished for a split second then I saw a brilliant white/yellow flash.  What baffled me most was the shape and size of this flash.  Its shape looked like a pie slice with hard edges and about 5 times the original size of the sphere.  The duration of the event was no longer than 10 seconds.    There was a light rain falling and calm winds.  Gray."
10/31/2012 22:15,Oval,30 seconds,Winchester, VA,39.17218739,-78.17100877,Bright green orb descending from east to west over south side of Winchester.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))
10/31/2012 22:13,Circle,4 seconds,Statesville, NC,35.80211614,-80.85983463,"bright, fast, silent  I was standing in the driveway talking, something caught my eye above i looked up it was a very bright round light it didnt look very high in the sky, and was moving super fast it went over the yard in seconds.   I didnt hear a noise come from it at all."
10/31/2012 22:00,Egg,15 seconds,Greensboro, NC,36.06697038,-79.84384656,"blue egg shaped light shot across my apartment in greensboro then disappear.  It was a blue egg shape object, about the size of a helicopter hovering about 500 feet above me.    And as soon as I saw it, it shot across the sky leaving a blue trail streak.   It probably went about the length of a football field in about 2 second then disappear.  I have never seen anything like it in my life.   I did not hear any sound coming from it either, even as it shot across the sky.   ((NUFORC Note:  We have corrected the date above.  PD))"
10/31/2012 20:40,Formation,15 minutes,Las Vegas, NV,36.19411448,-115.3163733,"YELLOW/ORANGE STATIONARY ORBS IN TRIANGULAR FORMATION IN NORTHWEST LAS VEGAS SKY. SPOTTED AT APPROX. 8:40PM, OBSERVED FOR APPROXIMATELY 5 MINUTES FROM STREET, THEN I LEFT THE AREA. RETURNED TO AREA AT 9PM AND THEY WERE GONE."
10/31/2012 20:36,Light,1 minute,Anchorage, AK,61.1551474,-149.2763585,White stationary light over the mountains changed to purple then back to white and then back to purple then it fell like a shooting star towards the ground.    At first I thought it was a star... Then it changed color and moved.  Observed by an army sergeant.
10/31/2012 20:15,Light,2 minutes,Pinehurst, TX,30.18940436,-95.70068975,"Second Light near Pinehurst, Texas  This report is about an hour or so after the other, so about 20:15, I came out of the Kroger&#8217;s lot at 249 &amp; 2920 (in Tomball)  heading north once more, I passed CVS and noticed there was a Bright Light again in the northwest sky.  This Light was not as bright as the other one.    As I headed north I passed the seafood restaurant on the right which is near West Rollingwood &amp; 249 North.  As I came up to the 249 and 1744 split the light started to move east and not as bright.  It was an amber colour with no strobes or marker lights of any kind.  I made a right on to 249 (towards Magnolia) and I lost the light behind the trees.      I am a former truck driver and now small business owner."
10/31/2012 20:00,Circle,2 minutes,Carpentersville, IL,42.11708726,-88.27451407,"Illinois Sky bright orange round object of light. Drone or UFO?  Aprox 8:30 pm Wednesday evening I stepped out on the deck to grab some soda when I noticed a bright orange round object of light, moving slowly without any noise in the Northern sky.  It's outer edges brighter and almost flame like than the center. Traveling North to South it started to jump around in all directions as if trying to register  coordinates of some sort. With a large burst like streak, it traveled at an extreme rate towards airline flight path and as it traveled closer to one of the planes the illumination from the object suddenly dimmed to nothing.  The whole event lasted no longer than 2 min.   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
10/31/2012 19:50,Triangle,5 minutes,Little Rock, AR,34.80164813,-92.29151927,"3 white blinking lights in triangle formation the size of multipe football fields.  Driving West on 630 threw Little Rock,  Ar, we observed 3 white lights flashing to the north. It was moving parallel with us. It looked to be hundreds of yards long, a few thousand feet up in the air.  We were traveling at 70 mph, and the lights stayed in formation as it moved to the west.  At the location where IS 630 ends at IS 430 the object was no longer to the north, but due west in front of us.  It made no noise, and seemed to be a triangle that covered a large area in the sky."
10/31/2012 19:42,Fireball,25-30 seconds,Commerce City, CO,39.90330148,-104.8801984,"Slow moving orange ball of fire.  While trick or treating with my son tonight, he spotted something directly over us and pointed up.  Myself along with a few neighbors looked up to see a large, round, orange object, moving fairly slow.  It seemed to have a weird haze around it, almost like it was on fire.   It was very bright, silent, and seemed to be twice the size of a 737 airplane.    Since it was dark, it was hard to tell how high it was, but I&#8217;m guessing maybe 1,500 feet or less.    The object moved toward the west.  My son was terrified and demanded to go home and stop trick or treating.  I have seen meteors, shooting stars, the Northern lights, airplanes, helicopters, etc., nothing compares to this.    It was only around for maybe 25-30 seconds (I was trying to get my phone for video, but was too late) and then it started to fade in and out, until finally it was completely gone.  I called the local police department and they suggested it was a helicopter, but it wasn&#8217;t.    I feel like it&#8217;s an insult to my intelligence when everyone I tell says it must have been a plane or a helicopter.  My son is almost nine and is now scared to sleep in his bed alone tonight because of what he saw.    I am a female criminologist in my late thirties, college educated, and honestly never really believed in UFO&#8217;s before tonight.  After experiencing what we saw, I don&#8217;t believe there is currently anything that can explain it."
10/31/2012 19:30,Light,&gt;1 minute,The Woodlands, TX,30.17180569,-95.49550993,"2 dots of light resembling stars, moving very slowly and disappeared  It looked like 2 stars, one was above and a little to the right of the other one.  They looked like stars but I look often at the sky and my intuition told me they couldn't have been.  They appeared about 30 degrees off the ground but very far away and far to too bright to be an aircraft.    I thought I saw them move so i ducked a little to use my roof as a reference and I watched them go behind my roof, I continued doing that about 2 or 3 more times before i assured myself that they were in FACT, moving.    I ran inside to get my dad but when i got back out the front dot was gone and the one in rear disappeared as i stared at it pointing for my dad to see.  ====PLEASE CALL the 936-((number deleted)) number because the one i called on is my housephone====    ((NUFORC Note:  Possible satellites??  PD))"
10/31/2012 19:20,Triangle,2 minutes,Annapolis, MD,38.97622727,-76.50316507,"Three blue slow blinking lights surrounding what appeared to be a very large wing appeared around 7:20pm in Annapolis, MD, the sky was very cloudy, this object was seen from the road in the sky.   Driving in opposite direction, we turned around to view the object, red lights in lieu of the blue were seen when driving opposite direction.  Did not sound, look or fly like any other spacecraft seen, believe not military as other commercial planes followed minutes later thus the airspace was not restricted for it.   The object disappeared into the clouds within minutes, without a doubt we were not supposed to see this."
10/31/2012 19:11,Light,2-3 mintutes,Tomball, TX,30.10591435,-95.61698571,"Bright Light becomes two Lights over Tomball, Texas  I was driving North on 249 and I observed a very bright light in the sky to the northwest about 30-35 degrees up  as I approached Holderieth   I continued to follow the road past the 249 Business turn off and as I watched the Light seemed to remain stationary.  As the road came up to the cross road Hirschfield Road, the light broke into two smaller lights and I had to pay attention to the ramp traffic going up to 249 North and the North Bound Service Road,  I looked up and both lights were gone.    There were no clouds that I could see; the Light when at its brightest was just as bright as the 249 streetlights  or brighter.   When they broke into two, I could only see these lights and no stars.  There were no jets in the air around either and neither at marker lights, strobes or red lights as aircraft is required to have.     I am a former truck driver and now small business owner."
10/31/2012 19:10,Cigar,10 minutes,Lakebay, WA,-122.757222,47.257222,"Three red lights on either end of cigar-shaped craft, large; moved forward, sideways, then back without turning.  I saw a UFO the evening of October 31, 2012.   At least it was U by me.  It was very large, cigar shaped (fatter in the middle) with three large red lights on each of the two ends.  I only saw it from one angle.  It moved toward me, it tilted slightly a few times (after I waved at it), then it went sideways, then it went back in the direction from which it had come, without turning.  It was just after 7:00 p.m.  I was sitting in my bedroom with just one low night-light on near the floor, watching TV, with all the windows uncovered so I could see the lights on the islands across from me.  (I live on a huge body of water in the state of Washington, 100 feet above the water, with an almost-180-degree view of water, and islands many miles away from me.)  It was a lovely night, clear, still, well lit by the near-full moon that was just beginning to rise.  I see planes across the way all the time, over land;  the only aircraft that fly over the water are recreational, flying low, usually only in summer and during the day and usually only amphibian planes.  The only aircraft that fly in my direction are military planes (sometimes) and helicopters (quite often)&#8212;and those are really loud.  Once I saw one of those black triangular military craft, flying so low and slow I wondered how it could stay up in the air.  I&#8217;ve never seen a military craft fly over this area, staying over the water like this.  This was way different.  So, I was sitting there watching TV and saw out the window some red lights flying slowly, quite low, across the water, coming almost in my direction (if they had continued this course they would have passed me to the North).  There were two groups of three red lights, big, with a wide space between&#8212;too wide for them to have been wing lights.  If they were wing lights, the plane would have had to be five or six times bigger than a 747.  Helicopters, I thought.  But I don&#8217;t recall having seen red lights on a chopper.  The two groups of red lights were flying in such synchronization I thought, wow, if those are choppers, the pilots are amazing.  So I went to the window to watch them.  They stopped moving and hovered.  Then I thought, what the heck is that, and went outside in the dark and walked across the lawn to the fence, at the bank above the water.  No noise.  If they were helicopters, I would have heard them.  The sky was bright for night, with high white clouds far above.  I could make out a faint outline connecting the red lights, kind of a cigar shape, fatter in the middle. Then I thought, cool, I think it is a UFO.  I put up a hand to beckon them to come closer to me ;-) The red lights began to wobble, as if the &#8220;cigar&#8221; was tipping back and forth, like plane wings would do if the pilot were goofing off.  Then they moved sideways, and then they started moving back in the direction from which they had come&#8212;without first turning around, they just started moving away.  I watched them until they disappeared in the distance.  UFO or &#8230; silent helicopters?  Does the military have silent helicopters with red lights?  It&#8217;s possible that my vision fooled me, that I didn&#8217;t see the cigar shape&#8212;but I doubt it.  If they were indeed two silent helicopters, they flew in perfect synchronization &#8230; and, they would have turned around.  So, I&#8217;m sure it was a very large cigar-shaped craft with three red lights on each end.  I&#8217;m 62, female, retired family law paralegal.  No mental problems.  IQ 138.  This is my first sighting of a UFO.  I wish I had got a photo of it, but I didn&#8217;t want to take the time to go back inside and get a camera, wanted to see it for as long as I could. I'll be watching with a camera nearby in case it happens again!"
10/31/2012 10:00,Cylinder,five minutes,LaPine, OR,-122.942223,42.3403209,"unexplainable object in the late morning sky on All Spirits Day, 2012  I stopped to take a few pics of the moon and autumn colors.  There in the clouds was a little light, and in less than it takes to click a second time, the object was well below the clouds.  And then gone.  The images I captured have zero pixel manipulation and are of something I cannot identify.    Images have been sent UFOcntr   ((ADDENDUM FROM WITNESS))  It was 836 pm, sorry my mistake. I was driving and facing east towards the mountains. I did not call anyone and you are the only person I have contacted via your site.   ((Sentence deleted to maintain privacy of witness.  PD))  ((END ADDENDUM))   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))"
10/31/2012 2:15,Oval,45,Campbellsville, KY,37.35427177,-85.34176426,"are we alone??  i have always been a skeptic about any kind of &quot;ufo&quot; discussions i thought only weak minded people believed in this stuff till 2:15am this morning i was up and my friend wanted to go out side to smoke so i went with her and as we was standin there i noticed up in the sky what i thought was a aircraft like a plane but it was way too high in the sky and i commented on that right off well my friend started lookin at the object with me and we both noticed the object started movein in a zig zag type movement then it would just stop well to the objects left was another object movein towards it we saw some kind of light more like a missle or something i quick little flash well the new object just disappeared..  the moon as we was lookin up was to our right well the object started movein right like towards the moon it went from goin dead ahead straight to zig zag then a complete stop to movein right when it got to the moon it was gone..now this shocked me so much that i felt like i needed to tel someone,,anyone about this i couldnt call the cops they would thought i was on drugs..now idk this could have been military some kind of new plane or something idk but i know what i saw i woudnt go out of my way to report this on here i hope someone understands what im sayin..i am not makein this up this has really freaked me and my friend out..what was this &quot;thing&quot;??   i think ill never know ..   ((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  Witness does not indicate a duration for the sighting, and we have no way to contact him/her.  PD))"
